File,Energy
B2Mo6P3-5371_POSCAR, -98.804
Si3Mo2-6719_POSCAR, -38.709
Si2Mo2P9-913_POSCAR, -81.311
Si1Mo2P2-6618_POSCAR, -38.905
Si3B1P2-3674_POSCAR, -33.132
Si4P4-3619_POSCAR, -41.613
Si6P14-899_POSCAR, -106.68
B1Mo5P4-5809_POSCAR, -85.865
B2Mo6P2-2008_POSCAR, -91.063
Si6B4-7278_POSCAR, -54.463
Si2Mo2P6-2048_POSCAR, -66.538
B7Mo3-6961_POSCAR, -79.489
Si2Mo2P6-5130_POSCAR, -65.666
Si4Mo2P4-1167_POSCAR, -66.072
Mo2P5-4087_POSCAR, -50.541
Si2Mo3P5-5246_POSCAR, -71.691
Si4B2-293_POSCAR, -33.206
Si2Mo4-456_POSCAR, -55.156
Si9B1Mo6P2-4165_POSCAR,  -135.3
B3Mo7P1-1620_POSCAR, -103.85
B4Mo8P3-2125_POSCAR, -133.05
Si2Mo3P7-3408_POSCAR, -83.581
Si2B3P5-4971_POSCAR, -58.248
Si1P7-3709_POSCAR, -42.471
Si4P2-3469_POSCAR, -31.546
Si2B6Mo8-4324_POSCAR, -141.91
Si8B2P10-6078_POSCAR, -109.01
Si4Mo5P11-4692_POSCAR, -136.98
B3Mo6P2-5577_POSCAR, -98.991
Si12B2Mo4-6356_POSCAR, -119.94
Si5Mo2P5-5386_POSCAR, -76.619
Si6Mo5-4857_POSCAR, -89.177
Si5Mo1P8-2288_POSCAR, -80.721
Si2B3P6-5270_POSCAR, -63.103
Si1B2Mo3P1-2428_POSCAR, -59.014
B4Mo4P4-1879_POSCAR, -93.941
Si2B1P1-1744_POSCAR, -23.242
Si9B3-6672_POSCAR,  -66.73
B1Mo6P5-6895_POSCAR, -103.48
Si2B10-3960_POSCAR, -72.281
B3Mo10P2-4056_POSCAR, -142.93
Si3Mo4P13-2898_POSCAR, -129.98
Si5B7Mo8-3479_POSCAR, -165.87
Si6Mo2P4-7173_POSCAR, -75.627
B7Mo7P1-996_POSCAR, -132.42
Si1B1Mo3P4-746_POSCAR, -67.002
Si4B1-4369_POSCAR, -26.303
Si2B4P2-4070_POSCAR, -47.761
Si2B2Mo2P8-7170_POSCAR, -89.181
Mo2P8-7242_POSCAR, -65.772
Si6Mo7P7-2970_POSCAR, -148.82
Si3B2P3-6803_POSCAR, -45.795
B3Mo5P2-5778_POSCAR, -86.983
Si6B3P3-4215_POSCAR, -68.568
Si2B3P3-3116_POSCAR, -48.106
Si2Mo6-599_POSCAR, -78.418
B4-557_POSCAR, -25.291
B3Mo9P3-4743_POSCAR, -136.51
Si6B2Mo8-1363_POSCAR, -136.05
B7Mo11P2-2318_POSCAR,  -179.4
Si3B5Mo7-2547_POSCAR, -127.12
Si3B2P6-7185_POSCAR, -61.977
B2Mo2P1-4197_POSCAR, -41.841
Si4B2P2-2498_POSCAR, -45.744
Si2B4P4-4006_POSCAR, -59.325
Si2Mo1P7-1792_POSCAR, -59.209
Mo2P3-5843_POSCAR, -38.924
Si7Mo2P5-4243_POSCAR,  -86.63
B4Mo6P2-7098_POSCAR, -105.02
B9Mo9P2-4112_POSCAR, -172.26
Si5Mo8P3-4254_POSCAR,  -135.6
B2Mo4P2-3612_POSCAR, -69.335
Si5Mo4P3-5578_POSCAR, -91.435
Si6B1-1405_POSCAR, -36.148
B4Mo4P1-4914_POSCAR, -78.079
Si4Mo3P5-5096_POSCAR,  -82.16
Si4Mo5-4351_POSCAR, -77.009
Si4P6-2943_POSCAR, -53.318
B2Mo7P2-7124_POSCAR, -103.88
Mo3P3-3973_POSCAR, -51.429
Si1B2P3-5279_POSCAR, -35.364
B2Mo8P2-4183_POSCAR, -114.17
Si10Mo2-5776_POSCAR, -74.611
Mo2P3-3583_POSCAR, -38.982
Si4P3-6609_POSCAR,  -36.93
B2Mo3P2-4958_POSCAR, -58.416
Si8B2P7-5727_POSCAR, -93.914
B9Mo3-5595_POSCAR, -90.883
B5Mo8-1085_POSCAR, -122.22
Si3B4Mo6P5-6329_POSCAR, -136.72
Si4B2P3-6525_POSCAR, -50.413
Si4Mo3P8-4206_POSCAR, -97.251
Si8B2-7271_POSCAR, -54.376
Si2B3P5-4135_POSCAR, -58.308
Si1Mo1P1-273_POSCAR, -22.068
Si4B5Mo9-2484_POSCAR, -156.19
Si4Mo6-6084_POSCAR, -88.792
Si1Mo5P5-5824_POSCAR, -90.658
Si4B4-427_POSCAR, -46.298
Si1Mo6P9-6354_POSCAR, -122.33
B3Mo4P3-4031_POSCAR, -80.719
B2Mo2P2-1340_POSCAR, -47.319
Si2B2P2-3748_POSCAR, -35.243
Si4B2P14-5756_POSCAR,  -107.5
Si4B2-442_POSCAR, -32.973
Si2B2Mo5-4846_POSCAR, -79.872
Si3B3P4-5798_POSCAR, -57.889
Si10P6-423_POSCAR, -83.657
B1Mo11P4-1651_POSCAR, -151.96
B1Mo2P2-1885_POSCAR, -40.068
Si3B3Mo10-2917_POSCAR, -150.55
Si2P7-1008_POSCAR, -46.584
Si8B4-616_POSCAR, -67.297
Si7B3-1866_POSCAR, -55.386
Mo4P8-3607_POSCAR, -89.337
Si4B3P5-878_POSCAR, -67.679
Mo2P10-3514_POSCAR, -74.812
Si3P6-1961_POSCAR, -47.629
Si4B2P3-6849_POSCAR, -49.724
Mo6P6-3078_POSCAR, -100.48
Si2B2Mo6P5-5050_POSCAR,  -118.8
Si4B2P6-1125_POSCAR, -65.654
B4Mo4P4-7096_POSCAR, -93.549
Si8Mo6-6753_POSCAR, -109.89
Si5B3Mo8-3373_POSCAR, -136.35
Si2Mo2P4-768_POSCAR, -54.762
Si2B2Mo1-1106_POSCAR, -34.674
Si3B2Mo10-2520_POSCAR, -139.28
Mo4P6-2470_POSCAR, -78.513
Si7B1Mo4-6835_POSCAR, -92.027
B2Mo8P4-6094_POSCAR, -125.75
Mo4P6-2650_POSCAR, -78.966
Si2B2Mo2-4598_POSCAR, -46.906
B2Mo2P1-3288_POSCAR,  -41.47
Mo4P10-2334_POSCAR,  -99.24
Si2Mo4P6-5522_POSCAR, -90.068
B2Mo2P2-3153_POSCAR, -47.083
B3Mo6P3-4235_POSCAR, -104.13
Si3P7-3369_POSCAR, -52.185
Si1B2Mo3P3-7140_POSCAR, -68.838
Mo8P8-5832_POSCAR, -138.02
Si3B4Mo9-3158_POSCAR, -143.15
Si4Mo3P1-4789_POSCAR, -61.339
Si2B2Mo3P3-2421_POSCAR, -73.478
B4Mo6-4671_POSCAR, -91.973
Si1P2-3550_POSCAR, -15.928
Si8P4-581_POSCAR, -63.617
Mo2P4-592_POSCAR, -43.927
Si2B3Mo3-2781_POSCAR, -64.498
Si3Mo1P8-3534_POSCAR, -70.569
B5Mo11P4-7198_POSCAR, -177.82
Si4B4-194_POSCAR,  -46.38
Si1P1-614_POSCAR, -10.547
Si2B4Mo8P5-1944_POSCAR, -153.62
Si5B3P4-5846_POSCAR,  -68.88
Si6B4-1972_POSCAR, -55.659
Si3B4P3-1411_POSCAR, -58.728
Si6Mo4-2999_POSCAR, -77.955
Si2B3Mo3-2954_POSCAR, -63.956
Si2Mo1P5-1626_POSCAR, -48.582
Si1B2Mo4P3-3759_POSCAR, -80.441
Si3B2Mo7P4-3994_POSCAR, -131.37
Si2Mo2P6-6537_POSCAR, -65.753
Si2Mo3P5-1537_POSCAR,  -71.54
Si6B6Mo8-2411_POSCAR, -161.68
Si1Mo2P3-6867_POSCAR, -44.363
Si3Mo3P6-4552_POSCAR, -82.253
Si2Mo5P7-6736_POSCAR, -107.51
Si2Mo2P6-1707_POSCAR,  -65.81
Si8P4-2975_POSCAR, -63.242
B1Mo4P3-6499_POSCAR, -69.021
Si3B3P4-818_POSCAR, -57.973
Si2B4-2983_POSCAR, -35.329
Si3B1Mo1P5-5226_POSCAR, -59.336
Si3P4-6429_POSCAR, -35.849
B2Mo4P3-6510_POSCAR, -76.561
Si18P6-488_POSCAR, -123.57
B8Mo4-3137_POSCAR, -98.491
Si3B2P2-4595_POSCAR, -39.196
Si3Mo2P3-3783_POSCAR, -55.495
Si8B3P9-903_POSCAR, -109.36
B4Mo4P4-4945_POSCAR, -93.366
Si2P8-7162_POSCAR, -52.686
B3Mo4P2-5783_POSCAR,  -76.55
Mo2P10-2883_POSCAR,  -74.78
Si4B2P6-6133_POSCAR, -66.592
Si2B6Mo7P1-7064_POSCAR, -136.03
B8-136_POSCAR, -51.382
Si2B2P6-6075_POSCAR, -55.614
Si2Mo4-6939_POSCAR, -56.147
B3Mo6P3-3650_POSCAR,  -105.5
B8Mo10-7241_POSCAR, -165.19
Si2Mo10P4-3224_POSCAR, -145.53
Si4B4-6696_POSCAR, -46.022
B3Mo12P3-4104_POSCAR, -172.01
Mo3P1-350_POSCAR, -37.805
Si7B4Mo7-1069_POSCAR, -143.62
Si4B8-295_POSCAR, -71.536
Si2B2Mo3P3-759_POSCAR, -73.513
Si2B2P2-2689_POSCAR, -34.973
Si3Mo3P3-2074_POSCAR,  -66.61
Si3B7-1522_POSCAR, -59.951
B3Mo3P4-1785_POSCAR, -75.266
Si4B4P7-4719_POSCAR, -87.191
Si4Mo1P5-1201_POSCAR, -59.215
B3Mo5P2-3796_POSCAR, -87.905
Si4Mo2P4-1471_POSCAR, -64.972
Si2Mo4P3-2137_POSCAR, -73.574
Si2Mo2P3-5395_POSCAR, -49.905
Mo5P4-49_POSCAR, -80.324
Si3B3Mo4P2-3823_POSCAR, -92.691
Si6Mo2P12-884_POSCAR, -118.95
Si3B5P2-4034_POSCAR, -58.939
Mo4P6-2280_POSCAR,  -78.11
Si6Mo4P4-706_POSCAR, -98.608
Mo5P7-5249_POSCAR, -94.762
Si4Mo7-3876_POSCAR, -98.964
Si1B3-303_POSCAR, -24.143
Si5B7-1812_POSCAR,  -68.71
Mo2P7-6413_POSCAR, -60.616
B4Mo6P2-5234_POSCAR, -105.85
Si2B1P4-1603_POSCAR, -39.424
B6Mo11P3-1818_POSCAR, -181.32
Si4P5-5761_POSCAR, -47.552
Si6B3P7-4864_POSCAR, -89.661
Si3B4Mo5-4084_POSCAR, -100.38
Mo2P7-4063_POSCAR, -60.072
Si2B3Mo1P4-1958_POSCAR, -63.151
Si12Mo8-3582_POSCAR,  -159.0
Si3B3Mo6-3765_POSCAR, -104.26
Si4Mo1-2799_POSCAR, -31.434
Si3P3-2929_POSCAR, -31.226
Si6B2-2326_POSCAR, -42.242
Si5P5-6962_POSCAR,  -53.84
Si10Mo4-6320_POSCAR, -98.836
Si7B4P7-2473_POSCAR, -100.83
Si4B2P2-850_POSCAR,  -44.98
B3Mo4P3-4044_POSCAR, -81.293
B1Mo3P5-1096_POSCAR,  -67.95
B2Mo6P2-5423_POSCAR, -91.187
Si3B4P5-5967_POSCAR, -70.946
Si2P3-2630_POSCAR,  -26.01
Si1B3Mo6-5639_POSCAR, -93.602
Si7B3-3009_POSCAR, -54.002
B4Mo6-5618_POSCAR,  -93.58
Si7B4Mo7-6141_POSCAR,  -141.7
P5-1160_POSCAR, -20.729
B3Mo9P4-6582_POSCAR, -142.76
Si1B1Mo2P3-1395_POSCAR, -50.895
Si1B4Mo6-1936_POSCAR, -97.963
Si7P11-6199_POSCAR, -93.611
Si2B4Mo10-1303_POSCAR, -149.08
Si4B4-483_POSCAR, -45.153
Si3Mo2P7-1504_POSCAR,  -75.86
B3Mo2-2947_POSCAR, -42.352
Si4Mo2P14-805_POSCAR, -118.27
P2-674_POSCAR, -10.669
B2Mo4P2-1643_POSCAR, -69.989
Si8B3P3-4806_POSCAR, -78.156
Si4B2P5-1347_POSCAR, -62.829
P6-2638_POSCAR,  -31.36
B2Mo4P6-1768_POSCAR, -90.532
B2Mo4-732_POSCAR, -57.567
Si6B5P5-5032_POSCAR, -92.414
Si8P4-1847_POSCAR, -63.463
B4Mo4P4-7067_POSCAR, -94.706
Si3Mo10P5-797_POSCAR, -155.89
Si6B4P10-1239_POSCAR, -111.14
Si2B2P2-5825_POSCAR, -34.715
Si2Mo4P2-3979_POSCAR, -67.514
Mo3P2-7061_POSCAR, -43.718
Si3B2Mo3-1622_POSCAR, -63.183
Mo10P4-7103_POSCAR, -132.38
Si6P2-4473_POSCAR,  -42.49
Si6P6-5066_POSCAR, -64.846
Si6B5P9-4632_POSCAR, -113.58
Si4Mo4P4-1554_POSCAR, -90.456
Si3B3Mo5-3263_POSCAR, -91.436
Si2Mo2P8-6452_POSCAR, -77.706
Si2B6-2724_POSCAR, -48.109
B2Mo5P5-6155_POSCAR, -97.589
Si1B2-606_POSCAR, -17.621
Si5B3P2-1329_POSCAR, -57.466
B3Mo1-3657_POSCAR, -30.307
Si4B2-1438_POSCAR,  -33.42
Si2B3Mo3-7307_POSCAR, -64.097
Si5B2P12-4867_POSCAR, -102.42
Si4B2Mo2P12-1288_POSCAR, -121.19
Mo5P5-5273_POSCAR, -83.913
B3Mo4P3-6679_POSCAR, -81.546
Mo2P4-4222_POSCAR, -44.669
B8-7237_POSCAR,  -50.82
Si3B3P7-4217_POSCAR, -72.991
Si5B3P2-7080_POSCAR, -57.119
Si2P9-4728_POSCAR, -57.607
Si2P8-1271_POSCAR, -52.296
B5Mo8P7-6981_POSCAR, -160.96
Si8B4-360_POSCAR, -66.837
B4Mo10P2-6550_POSCAR, -149.79
Si2Mo2P4-1540_POSCAR, -54.832
Si1Mo6P5-4047_POSCAR, -100.76
Si9B3P4-1181_POSCAR, -91.514
Si4B3Mo9P2-6794_POSCAR,  -154.0
P10-2841_POSCAR, -51.438
Si3B3Mo4-3463_POSCAR, -82.003
Si2B1Mo2-1985_POSCAR,   -39.7
Si2Mo2P4-7132_POSCAR, -54.958
Si2P12-5658_POSCAR, -74.202
Mo2P5-3917_POSCAR, -50.212
Si4B4P4-1204_POSCAR, -71.431
Si10-2536_POSCAR, -51.246
Mo3P2-1919_POSCAR,  -43.88
Si2Mo1P3-1682_POSCAR, -37.875
Si2P4-105_POSCAR, -30.835
Si4P2-183_POSCAR, -31.213
Si5B1P2-3390_POSCAR, -45.116
B2Mo14P4-4370_POSCAR, -191.79
Si2B1Mo6P3-775_POSCAR, -103.21
Si2B4Mo3P3-2633_POSCAR, -87.735
B4Mo6P2-2239_POSCAR, -105.18
Si4B3P3-6042_POSCAR, -57.371
Si4Mo2-64_POSCAR, -45.136
B2Mo5P5-4493_POSCAR, -97.243
Si2B3Mo3-3990_POSCAR, -64.505
Si4B4Mo4-6808_POSCAR,  -93.51
B2Mo11P4-2644_POSCAR, -158.27
Si3P1-608_POSCAR, -20.785
Si3B12-379_POSCAR,  -92.41
Si4B4-556_POSCAR, -46.193
Si3B3P4-6974_POSCAR, -58.916
Mo2P3-7254_POSCAR, -39.218
Si3Mo1-6484_POSCAR, -27.073
Si5Mo2P7-4118_POSCAR, -86.421
B6Mo6-1280_POSCAR, -107.44
Mo3P2-6643_POSCAR,  -44.14
Si4B3P2-5597_POSCAR, -51.423
Si4Mo2-7004_POSCAR, -45.633
Si4B6Mo10-4180_POSCAR, -172.82
Si5B2P5-2241_POSCAR, -67.365
Si4B4P4-21_POSCAR, -70.796
B5Mo13P2-6973_POSCAR,  -186.3
Si6Mo2-526_POSCAR, -53.836
Si1P1-265_POSCAR, -10.547
Si2Mo3P9-6932_POSCAR,  -92.84
Si4P8-4627_POSCAR, -63.992
Si2Mo3P7-3154_POSCAR,  -82.95
Si4Mo2P4-6667_POSCAR, -65.679
Si7B3P5-2667_POSCAR,  -82.87
Si2B2P3-6237_POSCAR, -40.403
B3Mo3P2-3776_POSCAR, -65.094
B5Mo7P2-808_POSCAR,  -123.2
Si3B5Mo5-5598_POSCAR, -105.91
Si7B2P2-5807_POSCAR, -60.554
Si7B2P11-1632_POSCAR, -108.24
Si2Mo3P6-3169_POSCAR, -77.216
Si1Mo2P4-1760_POSCAR, -48.434
Si4Mo4P12-6616_POSCAR, -130.35
Si1B5Mo4-6468_POSCAR, -85.019
Si3Mo2P1-3531_POSCAR, -44.974
B1Mo10P7-5746_POSCAR, -156.45
Si6B3P6-5758_POSCAR, -84.839
B3Mo11P4-5678_POSCAR, -163.55
Si10P6-75_POSCAR, -83.657
Si4Mo2P4-1614_POSCAR, -65.223
Mo4P7-4712_POSCAR, -82.748
Si1Mo1P1-3403_POSCAR, -22.826
Mo4P3-863_POSCAR, -61.442
Si1P5-329_POSCAR, -31.723
Si1B2P1-88_POSCAR, -24.259
B4Mo4-2247_POSCAR, -71.237
Si2B2Mo2-5633_POSCAR, -47.171
Si5B6P5-7218_POSCAR, -95.499
Si7B5-4796_POSCAR, -67.174
Si1Mo4P5-3273_POSCAR, -77.585
Si6B3P3-997_POSCAR, -68.535
Si4B2P2-1006_POSCAR, -45.658
Si7B3-724_POSCAR, -53.446
B2Mo4P2-3464_POSCAR, -68.862
Si6Mo3P3-6533_POSCAR, -82.686
Si4P8-5968_POSCAR,  -63.94
Mo5P7-2930_POSCAR,  -96.05
Si6B2-4322_POSCAR,  -42.72
Si3B2-3162_POSCAR, -26.889
Si2B2P3-4545_POSCAR, -39.873
B3Mo4P3-2502_POSCAR, -80.674
Si2Mo3P8-1733_POSCAR, -87.994
Si1B2Mo2-1275_POSCAR, -41.904
Si3P4-4266_POSCAR, -37.636
Si3B1P3-6613_POSCAR, -38.639
Si7Mo3-2981_POSCAR, -71.119
Si8Mo10-3935_POSCAR, -155.53
Si2Mo6-93_POSCAR, -75.911
B2Mo5P2-3181_POSCAR, -81.278
Mo6P4-3992_POSCAR, -90.279
Si4B2P4-7255_POSCAR, -55.499
Si7B2-6622_POSCAR, -48.008
Si1Mo2P7-6261_POSCAR, -65.628
Si4P5-1669_POSCAR,  -46.89
Si4P4-3760_POSCAR,  -41.96
Si3Mo7-2757_POSCAR, -93.394
Si1B2P1-436_POSCAR, -24.259
B4Mo11-3049_POSCAR, -146.51
Si12B8-3262_POSCAR, -112.37
Si7P4-1914_POSCAR, -58.288
Si2B2P6-1911_POSCAR, -56.901
Si3B4P2-6415_POSCAR, -52.645
B7Mo10P1-3255_POSCAR, -165.46
B4Mo10P5-4184_POSCAR, -168.36
Si5B1P2-6641_POSCAR, -44.834
Si1Mo1P4-4604_POSCAR, -37.362
Si4B6-898_POSCAR, -57.226
Si3P2-2089_POSCAR, -26.066
Si1Mo1P2-1418_POSCAR, -27.029
B1Mo3P1-4727_POSCAR, -45.298
Si6B4-5549_POSCAR,  -56.34
Si5P9-4127_POSCAR, -74.345
Si7Mo3-4622_POSCAR, -71.733
Si2Mo2P4-3397_POSCAR, -56.115
Si2B3Mo3-2039_POSCAR, -63.842
Si1B1Mo2-3649_POSCAR,  -34.51
B3Mo5P4-4468_POSCAR, -98.488
Si2B5Mo4-2779_POSCAR, -89.315
Si3P1-140_POSCAR, -20.593
Si1B2Mo1-1642_POSCAR, -30.237
Si7B4Mo9-2454_POSCAR, -163.55
Si2Mo1P3-3886_POSCAR, -37.796
Si3B2Mo6-2345_POSCAR, -96.869
Si1Mo1P6-4213_POSCAR,   -48.4
Si8B4-6779_POSCAR, -66.113
Si2P4-227_POSCAR, -30.904
Si1Mo2P2-4768_POSCAR, -39.778
Si3B2Mo5-3819_POSCAR,  -85.08
Si3Mo3P5-2885_POSCAR, -76.999
Si1Mo3-570_POSCAR, -37.927
B2Mo8P2-6502_POSCAR, -113.04
Si2P7-3991_POSCAR, -46.705
Mo4P5-957_POSCAR, -73.183
Si5Mo6-1144_POSCAR, -94.932
Si5B5Mo8-6470_POSCAR, -150.83
B2Mo4P4-5033_POSCAR,  -80.63
Si6P4-3280_POSCAR, -52.434
Si3B2Mo6P4-6906_POSCAR, -120.87
B4Mo8-4080_POSCAR, -115.69
Si6B2P12-3437_POSCAR,  -109.1
Si2Mo4P9-4394_POSCAR, -103.79
Si12B8-4018_POSCAR, -109.33
Si2Mo2P4-4786_POSCAR, -54.494
Si2Mo3P7-1786_POSCAR, -82.087
Si2B2Mo2-1762_POSCAR,  -46.51
Si3B2Mo3-6335_POSCAR, -62.916
Si4B4Mo4-2931_POSCAR, -94.497
Si7B3P6-5139_POSCAR, -87.542
Si3B5P12-2083_POSCAR, -112.54
Si6B3P3-3363_POSCAR, -69.159
Si3B2Mo8P3-1543_POSCAR, -136.95
Si5B5-6375_POSCAR, -55.992
Si4B5P3-2286_POSCAR, -71.007
Si2B2Mo1P5-1542_POSCAR, -62.032
Si2Mo1P5-2038_POSCAR, -49.521
Si5B2P4-4853_POSCAR, -60.896
Si6B3P3-2569_POSCAR, -67.813
Si9P6-4476_POSCAR, -79.169
Si1B2Mo12P3-2867_POSCAR, -169.97
Si10B1P7-5699_POSCAR, -96.272
Si3B1P2-6053_POSCAR, -33.127
Si5B2P5-989_POSCAR, -66.546
Si2P10-4137_POSCAR,  -63.36
B12-3836_POSCAR, -73.913
Si4B4Mo4-1755_POSCAR, -92.694
Si7B3-5544_POSCAR,  -53.95
Mo2P2-4965_POSCAR, -33.597
Si2B1P3-1878_POSCAR, -33.657
B5Mo8-6576_POSCAR, -121.78
Si2B2P4-620_POSCAR,  -46.57
Si1Mo1P1-4129_POSCAR, -22.217
Mo1P2-5750_POSCAR, -22.351
B2Mo6P2-5800_POSCAR, -92.813
Si5B3-5086_POSCAR, -44.904
Si2B5Mo5-1636_POSCAR, -101.28
Si3Mo1P3-2164_POSCAR, -43.233
Si5B5P4-2130_POSCAR, -81.303
Si3B11Mo6-5046_POSCAR, -156.72
Si3Mo2P6-3075_POSCAR, -70.322
Si5B3P2-5461_POSCAR, -57.915
Si5Mo4P11-6628_POSCAR, -129.46
Si2B2Mo2-6529_POSCAR, -46.309
Si4Mo3P9-6041_POSCAR,  -101.9
Si5B3-1169_POSCAR, -45.002
Mo2P1-4166_POSCAR, -27.832
Si1B5Mo4-4759_POSCAR, -85.209
Si2B4-3835_POSCAR, -35.033
Si4B2P5-1151_POSCAR, -61.286
Si2Mo2P6-3012_POSCAR, -64.812
B3Mo10P5-1857_POSCAR, -160.96
Si2B2Mo4P2-985_POSCAR, -80.575
B12Mo3-178_POSCAR, -111.57
Si5Mo2P5-6713_POSCAR, -75.878
Si4B2-6407_POSCAR,  -32.84
Si2B2-308_POSCAR, -22.948
Si6P6-5546_POSCAR, -64.405
B2Mo5P3-5294_POSCAR, -86.739
Si4P10-7315_POSCAR, -73.009
Si10B6-3858_POSCAR,  -88.39
Si2B5Mo8-3940_POSCAR, -132.97
Si1Mo3-221_POSCAR, -37.927
B4Mo4P4-5481_POSCAR, -94.369
Si8B2-6469_POSCAR, -54.647
Si3Mo2P4-3884_POSCAR, -61.349
B2Mo3P2-3481_POSCAR, -59.389
Si5Mo4P6-3042_POSCAR, -103.98
Si5Mo2P5-2682_POSCAR, -75.885
B6Mo8P4-5100_POSCAR,  -151.6
Si8B2P8-2116_POSCAR, -97.104
Si1Mo2P1-615_POSCAR, -33.075
Si2Mo2P2-1254_POSCAR, -45.331
Si2B3Mo7-3333_POSCAR, -108.58
Si4B2Mo4-1472_POSCAR, -80.964
Si4Mo2P8-5669_POSCAR, -85.914
Si8B4P2-3254_POSCAR, -79.281
Si2B3-2436_POSCAR, -28.486
Si2Mo3P10-2625_POSCAR,  -98.77
Si5P10-5431_POSCAR, -78.176
B2P2-471_POSCAR, -25.188
Mo10P8-6850_POSCAR, -156.22
Si8Mo5-3058_POSCAR, -100.04
Si3Mo3P6-1327_POSCAR, -82.098
B4Mo6P2-4285_POSCAR, -105.54
Si2B4Mo6-1491_POSCAR,  -105.2
P6-5836_POSCAR, -31.477
B2Mo2P2-3100_POSCAR, -46.782
Si2Mo3P15-3720_POSCAR, -124.59
B2Mo4P2-3508_POSCAR, -70.437
Si3B4Mo6P2-6691_POSCAR, -122.27
Si6Mo7P6-4804_POSCAR, -143.52
Si3B5P2-5726_POSCAR, -58.843
Si2B2Mo7-1508_POSCAR, -102.69
Si5B4P9-833_POSCAR, -101.09
B2Mo4P13-1434_POSCAR,  -128.6
Si8P8-1010_POSCAR, -82.756
Si3B3-5779_POSCAR,  -34.74
Si3B5Mo4-5464_POSCAR, -94.205
B5Mo5-5203_POSCAR,  -89.64
P12-291_POSCAR,  -60.88
Si3Mo2P1-2996_POSCAR, -45.693
Si2Mo4P2-3285_POSCAR, -66.295
B1Mo8P9-6045_POSCAR, -146.82
Si5B4P11-1518_POSCAR, -111.05
B8Mo12-3149_POSCAR, -187.95
B2Mo8P2-4924_POSCAR, -114.41
Si3B2P5-6887_POSCAR, -56.365
Si4B4P4-6796_POSCAR, -69.659
Mo6P6-5073_POSCAR, -102.47
Si1B4Mo3-5057_POSCAR, -65.821
Si6Mo2P4-4568_POSCAR, -75.657
Si6B5-1639_POSCAR, -61.576
Si8P4-109_POSCAR,  -63.67
Si7Mo9P2-3887_POSCAR, -148.51
Si5Mo6P7-4747_POSCAR, -131.78
Si6B2P11-2535_POSCAR, -103.85
Si4B4-5263_POSCAR,  -46.28
Si6B4-726_POSCAR, -54.716
Si4B2Mo4-4383_POSCAR, -80.856
Si3Mo10P5-1950_POSCAR,  -156.7
Si4P5-5206_POSCAR, -47.332
Si4Mo4P2-637_POSCAR, -77.461
Si2B4Mo2-6745_POSCAR, -59.369
Si2B2Mo4-2388_POSCAR,  -69.07
Si1Mo8P9-5368_POSCAR,  -144.8
Si4B1Mo2-6827_POSCAR,  -50.28
Mo2P12-3208_POSCAR, -89.269
Si2B4Mo6-2369_POSCAR, -105.08
Si6Mo4-4436_POSCAR, -78.435
Si2Mo2P2-3605_POSCAR, -45.451
Si3B2Mo5P3-5871_POSCAR, -102.53
Si2B1Mo4P3-4270_POSCAR,  -79.77
Si7B2-2499_POSCAR, -48.138
Si1Mo8P7-5760_POSCAR, -134.05
Si1B2Mo8P5-6037_POSCAR, -136.79
B4Mo8P8-1095_POSCAR, -158.91
B5Mo10P5-6911_POSCAR, -175.18
Si4B8-5053_POSCAR, -71.782
Si1Mo5P8-6060_POSCAR, -105.25
Si1B1Mo4P2-4828_POSCAR, -68.616
Si3B2Mo7P6-1174_POSCAR, -140.54
Si2B2Mo3P1-1223_POSCAR,  -63.12
Si2P9-7068_POSCAR, -57.578
Si2B2Mo1P7-5213_POSCAR, -71.609
Si3B6Mo11-4067_POSCAR, -179.27
Si2B4Mo3-2615_POSCAR, -70.984
B4Mo6P2-6817_POSCAR, -105.89
B10Mo10-4335_POSCAR, -178.68
Si5B2Mo4P5-1828_POSCAR, -111.25
B3Mo10P2-5991_POSCAR, -140.92
Si3Mo2P7-7002_POSCAR, -76.174
Si6P2-5842_POSCAR, -42.324
Si8B1-1869_POSCAR,  -47.09
B2Mo2P2-4518_POSCAR, -46.435
Si1B2P1-566_POSCAR, -23.991
B3Mo3P3-2407_POSCAR, -70.059
Si2Mo4P5-4820_POSCAR, -83.443
Si1B3Mo4-6926_POSCAR, -71.658
Si4B8-4432_POSCAR,  -70.22
Si2P4-133_POSCAR, -31.393
Si2Mo2P2-3260_POSCAR, -44.162
Si2B2Mo9P2-4976_POSCAR, -134.99
Si7B3-5134_POSCAR, -55.478
B6Mo8-6128_POSCAR, -128.93
Si3B6P7-3074_POSCAR, -93.349
Si8-594_POSCAR, -41.964
Si2B4Mo10-4591_POSCAR,  -152.5
Mo5P5-6010_POSCAR, -83.596
Si4B2-5998_POSCAR, -32.555
P16-572_POSCAR, -80.191
Si5Mo4P3-3367_POSCAR, -90.375
Si3B1P1-7122_POSCAR, -26.998
Si6P6-4431_POSCAR, -62.701
Si4B4P4-455_POSCAR, -70.135
Si4B2P2-1727_POSCAR, -44.693
Si3B3Mo8P2-1032_POSCAR, -136.63
Si12-986_POSCAR, -64.172
Si2B2Mo8P8-5272_POSCAR, -160.28
Si4B2P2-2565_POSCAR, -45.514
Si6B3Mo7-3156_POSCAR, -130.87
Si13B5-3662_POSCAR, -96.716
B6Mo9-6218_POSCAR, -141.41
